userid,test_type,assignment_count,ac_count,average_submissions_per_problem,total_submissions,average_codesize,average_codelines,average_completion_time,open_to_close_ratio,open_to_discount_ratio,timenorm_lastsubmit,ranknorm_lastsubmit,timenorm_firstsubmit,ranknorm_firstsubmit,normalized_codelines,ranknorm_codelines,normalized_codesize,ranknorm_codesize,normalized_ratio,ranknorm_ratio,error_count,score
81097,1,96,93,2.833333333,272,577.7352941,28.32352941,135021.4688,22.31219827,888.4260239,-9.018002354,17.53162961,-6.81606761,17.53162961,-29.52508915,-2.152599205,-31.34320403,-2.152599205,-36.77290396,-2.152599205,55.92291657,81
81103,1,75,74,3.013333333,226,746.9070796,33.61946903,37226.8,18.55599764,23.46414762,-1.916011073,8.242830625,-2.215353498,8.242830625,-21.58257682,1.148867943,-24.2540998,1.148867943,-27.31629444,1.148867943,53.53917918,83
81104,1,81,80,3.296296296,267,1305.108614,65.94007491,27155.04938,-26.09729885,-29.44050084,-7.185590676,-20.5126823,-8.262814461,-20.5126823,-21.73139383,-0.839309418,-24.03574856,-0.839309418,-27.92659148,-0.839309418,54.62675698,98
81107,1,79,76,3.303797468,261,886.256705,48.3908046,33181.74684,12.06882857,53.28326051,-0.235250621,-12.34337953,-0.728153466,-12.34337953,-22.27798127,0.266706528,-24.96802756,0.266706528,-28.30437076,0.266706528,49.88297482,75
81113,1,74,67,3.932432432,291,609.3092784,36.7628866,55631.77027,18.20533652,15.19139206,-2.878514364,5.586091603,-3.187133948,5.586091603,-20.95966171,0.743877094,-22.12317772,0.743877094,-25.0031805,0.743877094,71.78527481,74
81118,1,47,41,1.361702128,64,452.140625,27.984375,472.9361702,13.61661496,17.73139855,0.961154197,15.0281931,0.745694793,15.0281931,-14.17445485,-0.635086362,-15.16376554,-0.635086362,-17.76781612,-0.635086362,6.797531869,48
81119,1,29,24,3.344827586,97,342.9587629,17.05154639,8227.689655,4.712965179,8.010488403,-6.260084963,5.048677224,-5.910395938,5.048677224,-8.904260735,1.161226703,-9.883948918,1.161226703,-10.40625823,1.161226703,27.99504716,50
81120,1,44,42,4.477272727,197,526.8324873,24.15228426,8899.886364,6.326586509,-22.33940858,-5.487115168,0.213773181,-5.701830678,0.213773181,-11.61020625,1.089998513,-13.23058543,1.089998513,-15.89615538,1.089998513,50.92225606,89
81123,1,30,29,3.733333333,112,491.1964286,26.07142857,41991.06667,5.037540889,7.530888642,-3.300983796,2.095533493,-2.709561561,2.095533493,-8.754729517,-0.570400046,-9.858628618,-0.570400046,-11.33323692,-0.570400046,28.66891295,65
81125,1,98,96,1.459183673,143,583.7272727,32.32867133,37150.09184,21.57321177,1005.298868,-10.6050956,12.00192991,-9.862760639,12.00192991,-28.19058015,-3.187657308,-31.47030602,-3.187657308,-38.7629017,-3.187657308,13.25614718,55
81126,1,40,34,3.8,152,400.4671053,20.46052632,19044.275,6.964891878,9.653416726,-6.250767607,6.125711147,-5.647960085,6.125711147,-12.26509897,0.791295403,-13.06273179,0.791295403,-15.30628422,0.791295403,40.95100763,51
81129,1,43,38,2.069767442,89,353.9550562,19.88764045,11100.74419,9.026759243,-21.92430511,-3.314885021,9.419152509,-2.776733847,9.419152509,-12.83748369,0.344166257,-13.99165932,0.344166257,-15.8704917,0.344166257,16.51641441,62
81130,1,98,96,3.183673469,312,580.1955128,30.57371795,84000.47959,19.82175144,1016.174937,-8.697194081,11.04369662,-7.935656221,11.04369662,-29.18029949,-0.293014705,-32.15395424,-0.293014705,-37.89292333,-0.293014705,81.426898,61
81134,1,66,62,2.484848485,164,769.6768293,33.37195122,30420.27273,21.31364661,27.87832202,-3.405852646,15.97350514,-3.665715914,15.97350514,-18.13671123,-1.544837411,-21.21039022,-1.544837411,-24.06929446,-1.544837411,36.85770868,67
81140,1,48,41,2.770833333,133,526.5864662,33.04511278,62751.29167,10.56336148,-16.99229157,-6.333783327,8.608009742,-6.276959317,8.608009742,-13.21627295,-1.119508349,-14.14266997,-1.119508349,-16.94121093,-1.119508349,28.69934283,67
81141,1,5,1,3,15,162.8,10.73333333,1203.4,0.388021811,1.331274637,-0.940095165,1.541603964,-0.873298779,1.541603964,-1.552612133,0.326790002,-1.866198193,0.326790002,-1.771017441,0.326790002,5.56557628,6
81142,1,99,98,2.04040404,202,599.1287129,29.0990099,56695.22222,7.261428987,166.5640875,-13.42884737,-24.86880448,-12.08919092,-24.86880448,-29.70086533,-4.317511924,-33.0714191,-4.317511924,-38.02810321,-4.317511924,34.11214709,94
81143,1,80,78,2.6875,215,1066.660465,55.46976744,36666.1375,6.635873089,3.316399491,-5.092960417,-18.80094682,-4.876957308,-18.80094682,-21.722971,-3.308046767,-23.84315626,-3.308046767,-27.18279156,-3.308046767,42.89189556,88
81144,1,32,26,2.6875,86,321.9767442,17.76744186,9209.8125,8.37561956,-26.47038769,-3.910144463,8.75287491,-3.442249036,8.75287491,-8.597669461,0.258386249,-9.098897144,0.258386249,-12.11728239,0.258386249,21.37545862,31
81146,1,73,63,3.410958904,249,1122.164659,56.21285141,61638.43836,17.83826473,21.86128549,1.814986167,7.750973314,0.686531715,7.750973314,-21.08000088,-1.2072133,-23.86778394,-1.2072133,-27.34651909,-1.2072133,65.31838525,82
81147,1,102,102,2.254901961,230,711.3782609,31.63478261,57316.36275,11.3065205,492.986187,-13.034205,-13.26264111,-12.1188122,-13.26264111,-29.96596662,-0.491628769,-33.09534537,-0.491628769,-39.16529194,-0.491628769,45.22265684,98
81152,1,75,72,3.266666667,245,805.0693878,42.39183673,2359.013333,21.40089652,24.97656535,-2.280255884,14.48294056,-2.487421771,14.48294056,-20.39487958,1.102861839,-23.20441414,1.102861839,-26.73178632,1.102861839,62.13515299,72
81154,1,67,64,2.358208955,158,695.664557,37.8164557,15076.76119,16.65317434,19.93482351,1.290246112,4.40592155,0.990018961,4.40592155,-19.89137812,0.138952207,-21.52831022,0.138952207,-24.2215203,0.138952207,34.7137911,92
81156,1,67,59,3.179104478,213,595.9483568,30.27230047,80741.80597,17.75851626,21.53277431,-4.853906708,14.17318895,-5.012183803,14.17318895,-18.40371965,1.51093438,-20.80414574,1.51093438,-22.74792801,1.51093438,50.87873611,49
81157,1,75,74,3.346666667,251,916.9960159,48.54581673,86715.93333,8.213318553,8.5145202,-4.894378777,-17.04658369,-4.796673693,-17.04658369,-20.4337481,-2.605893336,-22.86367403,-2.605893336,-26.83244819,-2.605893336,55.26733461,98
81158,1,98,98,2.346938776,230,1086.8,58.07391304,16648.09184,2.747748611,1.646919172,-7.047422881,-29.9664785,-6.071767137,-29.9664785,-27.42228908,0.508664619,-30.2819398,0.508664619,-35.43128578,0.508664619,38.73989895,96
81159,1,77,57,4.38961039,338,768.0029586,32.44378698,21379.01299,20.48054991,23.89438991,0.98042812,10.64507979,1.680504152,10.64507979,-21.86631797,-0.539597736,-24.15162951,-0.539597736,-27.29345097,-0.539597736,92.5217091,64
81162,1,73,71,3.150684932,230,578.0826087,31.69130435,13696.79452,10.93954459,11.62948842,-0.821602469,-8.900281602,-1.295268507,-8.900281602,-20.07270288,-2.224361846,-22.39814528,-2.224361846,-25.87543955,-2.224361846,55.88284814,82
81163,1,73,66,2.178082192,159,599.2389937,31.3836478,4489.232877,22.27417875,27.08931013,-3.453380761,16.11463866,-4.232950226,16.11463866,-20.18059229,0.888455063,-22.0859931,0.888455063,-26.1318062,0.888455063,27.25519871,79
81165,1,73,72,3.068493151,224,978.9866071,49.94642857,12308.0137,20.3335506,24.00878979,1.197351087,9.678266229,1.37408434,9.678266229,-20.95198081,1.83687205,-23.06832161,1.83687205,-25.77792124,1.83687205,50.85692382,82
81167,1,97,92,2.793814433,271,608.8671587,32.67527675,66014.42268,20.52130899,1174.321079,-7.749213008,10.75773363,-8.858743804,10.75773363,-28.6107658,-1.198584315,-31.86834778,-1.198584315,-37.6656584,-1.198584315,68.45099291,73
81168,1,72,68,3.375,243,533.1604938,24.01646091,31079.47222,22.36127857,27.47173117,1.371947797,16.93980427,1.173532069,16.93980427,-21.0049778,0.776911293,-23.66866931,0.776911293,-27.00550363,0.776911293,66.2815858,62
81172,1,72,62,1.972222222,142,676.7957746,29.83098592,26051.69444,21.01963579,25.5071581,-5.045459469,15.67927708,-5.737672804,15.67927708,-21.36908833,-0.094487263,-23.60636049,-0.094487263,-26.1992791,-0.094487263,29.48320324,60
81181,1,98,87,2.56122449,251,961.9243028,43.07968127,69059.92857,20.89235211,382.3980741,-8.185879218,12.94027285,-5.842661679,12.94027285,-29.92254176,-1.991604589,-32.61534434,-1.991604589,-37.96292406,-1.991604589,56.87940141,91
81185,1,37,23,1.810810811,67,409.6119403,24.05970149,638.6756757,10.4815509,13.30614388,-3.814775526,12.93424055,-3.907763414,12.93424055,-10.83781651,-0.941568364,-11.69983658,-0.941568364,-14.16353351,-0.941568364,15.68962584,61
81195,1,98,97,4.173469388,409,501.393643,29.29828851,117245.1735,14.93141409,614.9954301,-16.0052174,-3.876474292,-13.45585189,-3.876474292,-29.27709538,-1.932014162,-32.89769872,-1.932014162,-37.97043173,-1.932014162,103.3850038,87
81204,1,60,49,2.183333333,131,459.7251908,27.19083969,34505.05,15.10153478,18.16062671,-3.756184799,7.152853088,-3.580532913,7.152853088,-18.01715909,-0.077681879,-20.22630438,-0.077681879,-22.37779763,-0.077681879,28.79995353,53
81205,1,75,69,2.813333333,211,1122.7109,42.57345972,29844.58667,15.39725348,15.78088631,-2.964745433,-3.930615458,-3.198885502,-3.930615458,-21.25779955,-1.33851678,-23.15519968,-1.33851678,-26.77570681,-1.33851678,41.42191456,98
81213,1,94,89,1.691489362,159,646.5849057,35.62893082,54711.80851,19.78499648,1255.803806,-10.55552734,11.81667568,-10.08808817,11.81667568,-26.39452092,-2.246722264,-29.0015029,-2.246722264,-36.34120219,-2.246722264,27.91167452,55
81219,1,76,67,3,228,742.2324561,33.49122807,64490.43421,19.87235353,22.35348814,-2.321587437,5.330258198,-2.952301927,5.330258198,-21.77498265,0.606158122,-23.96051837,0.606158122,-26.94772187,0.606158122,52.77213317,72
81225,1,69,66,2.753623188,190,678.8684211,35.22105263,30885.33333,18.67877358,21.39531085,1.432460657,9.329027993,1.534981369,9.329027993,-19.5800907,-2.34639163,-21.64314355,-2.34639163,-24.34499431,-2.34639163,33.68344008,62
81253,1,72,67,4.013888889,289,820.8892734,43.00346021,51983.61111,12.13508488,16.01115404,-1.587135016,-2.426990946,-1.733575223,-2.426990946,-20.81973745,0.412295774,-22.4511901,0.412295774,-25.44257801,0.412295774,78.56755408,93
81267,1,98,98,1.806122449,177,575.4237288,28.39548023,253.377551,3.881571717,1.077439089,-6.480383789,-32.17485544,-6.053696682,-32.17485544,-28.77559886,-2.649790242,-32.13654158,-2.649790242,-35.45885457,-2.649790242,26.10071657,98
81274,1,88,86,3.545454545,312,627.150641,30.25,55096.18182,20.91218005,68.99502273,-1.741468153,8.990745568,-1.358020744,8.990745568,-26.1376925,0.136650002,-28.72898413,0.136650002,-32.78428227,0.136650002,71.62241514,68
81284,1,75,72,2.44,183,678.6338798,37.38251366,3525.44,16.64276264,16.13761873,-5.87055098,2.260913667,-5.732981817,2.260913667,-21.77201454,-0.923386441,-23.62326841,-0.923386441,-26.94707574,-0.923386441,32.00195085,88
81298,1,66,64,2.303030303,152,816.3618421,41.11184211,4640.939394,21.79933171,25.36786496,4.811310343,13.8245906,5.236376907,13.8245906,-17.45667721,-1.147594013,-19.53443795,-1.147594013,-24.09824033,-1.147594013,30.76918508,60
81310,1,70,60,3.142857143,220,690.4681818,29.91363636,85185.12857,19.89746527,25.58526828,-1.495443729,13.00391018,-1.495477368,13.00391018,-21.24542898,1.071197071,-23.68721166,1.071197071,-26.12142897,1.071197071,56.1391741,74
81312,1,98,96,1.204081633,118,652.3050847,36.73728814,175.2857143,18.64152876,227.3444293,-11.80349221,4.826030194,-11.65015239,4.826030194,-29.43299158,-1.376142336,-32.47409363,-1.376142336,-38.45081416,-1.376142336,6.64203679,57
81321,1,97,96,2.268041237,220,711.6,36.54090909,52394.29897,11.36977237,17.31974067,-12.58901581,-13.43206487,-13.1348521,-13.43206487,-27.2783267,-3.435420552,-30.72855121,-3.435420552,-37.50500007,-3.435420552,43.04388904,94
81325,1,75,71,2.4,180,737.4222222,44.13333333,17739.05333,17.42724578,21.73653956,-3.242338509,5.181155957,-3.687667325,5.181155957,-21.83707865,-1.376724725,-23.93141838,-1.376724725,-27.18743165,-1.376724725,33.04447026,78
81341,1,72,69,1.958333333,141,677.858156,38.09219858,34966,21.09960984,25.22143861,-0.594466834,12.83638295,-0.284562502,12.83638295,-22.02610163,-1.096869108,-24.00845233,-1.096869108,-26.34541573,-1.096869108,23.83530694,91
81351,1,66,59,1.954545455,129,449.4806202,25.80620155,196041.4848,13.80722065,-3.670056367,-3.652215992,1.117596542,-3.593744222,1.117596542,-18.07179387,-1.79360856,-19.53916112,-1.79360856,-23.83244445,-1.79360856,19.21841274,51
81352,1,72,72,1.652777778,119,778.8403361,36.83193277,56800.94444,21.99072774,29.17787896,-2.027901242,11.64052322,-2.6015124,11.64052322,-20.52348526,-1.01509617,-22.35981923,-1.01509617,-26.5817204,-1.01509617,13.34493617,64
81360,1,80,79,4.1625,333,779.987988,41.996997,13379.6375,-27.99251113,-30.65686097,-2.263197925,-21.86720524,-2.82105611,-21.86720524,-21.19426503,-2.468005136,-24.07556429,-2.468005136,-26.74229705,-2.468005136,80.70978896,95
81371,1,87,85,2.126436782,185,473.7783784,30.28648649,59016.54023,20.42386008,274.7566946,-9.124907518,23.04241859,-6.869231181,23.04241859,-25.28396304,-1.860407902,-28.15629771,-1.860407902,-33.32995357,-1.860407902,35.0496089,61
81373,1,72,71,2.5,180,720.05,33.90555556,25503.77778,5.41911627,7.493552319,-2.715654543,-15.62327404,-2.861767661,-15.62327404,-21.05781408,-2.155925938,-23.35851065,-2.155925938,-25.52781135,-2.155925938,38.16645202,88
81381,1,92,84,1.869565217,172,573.8837209,33.38953488,41995.69565,22.13122619,625.2705605,-9.443962424,25.00931838,-8.860691997,25.00931838,-27.52681568,-1.962884298,-30.56318383,-1.962884298,-34.95106089,-1.962884298,35.25833419,47
81384,1,76,75,3.934210526,299,871.2943144,45.59197324,4117.460526,-21.72114376,-24.92956871,-3.86828775,-13.11437116,-3.841084029,-13.11437116,-21.80823382,-1.869333445,-23.95458089,-1.869333445,-26.59484398,-1.869333445,66.29826815,82
81391,1,75,62,2.626666667,197,660.7106599,36.91370558,56682.04,15.05183898,17.65317429,-3.695165596,1.901514264,-3.7761962,1.901514264,-21.84292046,0.957376279,-23.59197762,0.957376279,-26.37641692,0.957376279,43.01678411,87
81393,1,74,73,2.716216216,201,881.3084577,46.67164179,36795.05405,14.97107685,17.994794,-1.495239631,-0.4925699,-2.061361649,-0.4925699,-21.14945203,0.044080725,-23.78907701,0.044080725,-26.67785635,0.044080725,41.90099566,95
81397,1,75,75,3.506666667,263,975.9543726,44.84410646,85798.82667,15.05125057,17.63333875,-2.415161274,-2.343336891,-2.617175615,-2.343336891,-20.80378634,2.679365274,-23.4232678,2.679365274,-26.93653876,2.679365274,62.09047031,90
81401,1,77,69,2.961038961,228,829.6798246,44.79824561,7333.532468,-16.57844937,-19.4364914,-5.434878073,-1.825638331,-5.979086461,-1.825638331,-20.61343129,-0.449877709,-23.03057771,-0.449877709,-26.46548033,-0.449877709,47.93724462,78
81403,1,78,75,2.58974359,202,688.5643564,31.7029703,27804.19231,6.010824639,1.352615156,-4.567338822,-20.69861586,-4.486383561,-20.69861586,-21.73557595,-3.031280098,-24.0250744,-3.031280098,-27.23875478,-3.031280098,40.14314267,83
81415,1,75,74,3.253333333,244,819.8319672,40.92213115,8792.693333,21.55490666,25.9542251,-0.731019694,13.06590974,-0.224708696,13.06590974,-21.24828263,0.512207696,-23.41211526,0.512207696,-26.70913372,0.512207696,40.28184078,67
81419,1,80,76,2.075,166,766.7951807,42.19879518,8323.1375,7.304311858,4.313699426,-1.054581759,-17.94137965,-1.085408126,-17.94137965,-22.26562937,-2.604652273,-24.94289423,-2.604652273,-28.31657691,-2.604652273,28.50039984,96
81420,1,78,76,3.179487179,248,904.6370968,35.92741935,17730.96154,-23.97579613,-25.57115768,-2.655921977,-13.84480037,-2.001472779,-13.84480037,-21.8633217,0.711987326,-25.31979389,0.711987326,-26.8352636,0.711987326,56.46752863,86
81421,1,79,76,2.037974684,161,715.7639752,37.35403727,12224.89873,18.76575727,67.13472825,-3.324168161,6.29729458,-3.451341579,6.29729458,-22.82791054,-0.994799285,-25.31821778,-0.994799285,-28.75733899,-0.994799285,29.03019753,90
81425,1,80,80,2.325,186,722.1451613,44.75268817,25125.85,-9.88925229,-9.080238541,-0.409547807,12.99389181,-0.930866353,12.99389181,-21.84031965,-1.727245054,-24.50889416,-1.727245054,-28.18940799,-1.727245054,28.92738165,91
81435,1,72,68,3.777777778,272,412.4264706,23.05514706,25773.33333,21.2527867,25.40578342,-1.570170684,12.57994923,-0.960360431,12.57994923,-21.31381524,-1.481341162,-23.65375218,-1.481341162,-26.70262725,-1.481341162,74.25988205,62
81440,1,82,66,1.573170732,129,524.0465116,30.6744186,35491.86585,18.32531513,529.0754023,-12.75229863,18.01349034,-12.29120164,18.01349034,-25.2091436,-1.406658599,-27.90384508,-1.406658599,-32.93514095,-1.406658599,25.32027505,41
81458,1,78,65,2.846153846,222,619.6261261,32.28378378,70873.84615,20.15851157,22.32163118,-0.575834192,7.891143303,-0.748152084,7.891143303,-22.35565256,3.069587306,-24.91894894,3.069587306,-27.30818285,3.069587306,47.300126,83
81459,1,75,71,2.466666667,185,890.6162162,43.10810811,9924.173333,11.18380133,13.24130252,-0.121433835,-9.374548778,0.526983988,-9.374548778,-20.98264838,0.05331405,-24.17613473,0.05331405,-26.84258228,0.05331405,37.29506055,98
81465,1,75,73,1.8,135,860.0814815,40.16296296,30039.72,11.11334706,13.01631629,0.543477983,-9.547062311,-0.250519854,-9.547062311,-21.15552626,-1.571557274,-23.07073728,-1.571557274,-26.11312356,-1.571557274,18.70479224,76
81473,1,72,70,2.041666667,147,852.7687075,36.84353741,487.7916667,19.07222649,18.45843152,0.319827689,10.42072129,1.130630363,10.42072129,-20.64714133,-1.952529921,-22.26444536,-1.952529921,-24.73457912,-1.952529921,23.76962779,86
81478,1,74,66,4.72972973,350,771.76,41.67714286,122949.1757,19.40890937,23.29526001,0.248450413,8.759422167,0.527219123,8.759422167,-20.32171384,-1.056878889,-22.67742873,-1.056878889,-26.16519825,-1.056878889,99.43082845,66
81492,1,76,75,2.894736842,220,800.4181818,37.75454545,40340.46053,6.633138904,8.005841291,-5.366824002,-17.28200984,-6.14614197,-17.28200984,-20.88488666,-0.787188685,-23.58488332,-0.787188685,-26.22288031,-0.787188685,44.76718126,97
81494,1,75,73,3.533333333,265,803.7358491,49.16226415,6186.226667,7.164168463,7.615787741,-6.306876485,-18.64200197,-6.756807809,-18.64200197,-21.12737691,-3.615876084,-23.81455553,-3.615876084,-26.31772473,-3.615876084,57.77308328,96
81496,1,77,56,3.038961039,234,1106.935897,48.19230769,105417.5844,-13.78131533,-13.34606208,2.377209345,13.28744804,2.518450062,13.28744804,-20.49531316,1.216853003,-22.9080903,1.216853003,-26.38082109,1.216853003,62.74573695,80
81499,1,97,89,1.711340206,166,560.9036145,30.59036145,3077.886598,23.98535712,130.6523059,-5.768439046,25.09386202,-6.467415036,25.09386202,-28.37705519,-1.99574047,-31.19798835,-1.99574047,-37.08614488,-1.99574047,28.09499497,55
81500,1,66,64,2.227272727,147,901.1632653,43.52380952,52632.27273,17.38601144,20.45168582,0.291574963,4.226658181,-0.27000589,4.226658181,-18.4168253,0.401603178,-21.42051902,0.401603178,-24.25870537,0.401603178,31.65751104,53
81517,1,1,0,6,6,109.3333333,8,1456,0.009963992,0.025095567,-0.101879724,0.474242547,-0.101015287,0.474242547,-0.404028972,-0.161487558,-0.479754494,-0.161487558,-0.452772504,-0.161487558,2.909008601,0
81522,1,58,45,1.5,87,577.2528736,24.66666667,101653.9828,20.22572762,78.31955557,0.764842019,20.41456157,1.066919064,20.41456157,-17.60666254,0.224309656,-19.35840927,0.224309656,-21.91958029,0.224309656,15.55732217,42
81523,1,28,21,2.142857143,60,626,24.6,2099.964286,6.642211044,10.80849574,-1.827323921,9.623863416,-1.535180524,9.623863416,-8.047374077,-0.995056619,-8.557076247,-0.995056619,-10.07869879,-0.995056619,14.8145185,33
